x_um,y_um,z_um
-2.9783696290222252,-0.33135200449538393,-0.16719467269669885
-2.9783696290222252,-0.33135200449538393,-0.09726375462240489
-2.9783696290222252,-0.33135200449538393,-0.027332836548110917
-2.9783696290222252,-0.33135200449538393,0.04259808152618305
-2.9783696290222252,-0.33135200449538393,0.11252899960047702
-2.9783696290222252,-0.33135200449538393,0.182459917674771
-2.9783696290222252,-0.33135200449538393,0.25239083574906496
-2.9783696290222252,-0.33135200449538393,0.32232175382335915
-2.9783696290222252,-0.33135200449538393,0.3922526718976529
-2.9783696290222252,-0.33135200449538393,0.46218358997194664
-2.9783696290222252,-0.2315298442833882,-0.4469183449938747
-2.9783696290222252,-0.2315298442833882,-0.37698742691958076
-2.9783696290222252,-0.2315298442833882,-0.3070565088452868
-2.9783696290222252,-0.2315298442833882,-0.23712559077099282
-2.9783696290222252,-0.2315298442833882,-0.16719467269669885
-2.9783696290222252,-0.2315298442833882,-0.09726375462240489
-2.9783696290222252,-0.2315298442833882,-0.027332836548110917
-2.9783696290222252,-0.2315298442833882,0.04259808152618305
-2.9783696290222252,-0.2315298442833882,0.11252899960047702
-2.9783696290222252,-0.2315298442833882,0.182459917674771
-2.9783696290222252,-0.2315298442833882,0.25239083574906496
-2.9783696290222252,-0.2315298442833882,0.32232175382335915
-2.9783696290222252,-0.2315298442833882,0.3922526718976529
-2.9783696290222252,-0.2315298442833882,0.46218358997194664
-2.9783696290222252,-0.13170768407139244,-0.4469183449938747
-2.9783696290222252,-0.13170768407139244,-0.37698742691958076
-2.9783696290222252,-0.13170768407139244,-0.3070565088452868
-2.9783696290222252,-0.13170768407139244,-0.23712559077099282
-2.9783696290222252,-0.13170768407139244,-0.16719467269669885
-2.9783696290222252,-0.13170768407139244,-0.09726375462240489
-2.9783696290222252,-0.13170768407139244,-0.027332836548110917
-2.9783696290222252,-0.13170768407139244,0.04259808152618305
-2.9783696290222252,-0.13170768407139244,0.11252899960047702
-2.9783696290222252,-0.13170768407139244,0.182459917674771
-2.9783696290222252,-0.13170768407139244,0.25239083574906496
-2.9783696290222252,-0.13170768407139244,0.32232175382335915
-2.9783696290222252,-0.13170768407139244,0.3922526718976529
-2.9783696290222252,-0.13170768407139244,0.46218358997194664
-2.9783696290222252,-0.03188552385939669,-0.4469183449938747
-2.9783696290222252,-0.03188552385939669,-0.37698742691958076
-2.9783696290222252,-0.03188552385939669,-0.3070565088452868
-2.9783696290222252,-0.03188552385939669,-0.23712559077099282
-2.9783696290222252,-0.03188552385939669,-0.16719467269669885
-2.9783696290222252,-0.03188552385939669,-0.09726375462240489
-2.9783696290222252,-0.03188552385939669,-0.027332836548110917
-2.9783696290222252,-0.03188552385939669,0.04259808152618305
-2.9783696290222252,-0.03188552385939669,0.11252899960047702
-2.9783696290222252,-0.03188552385939669,0.182459917674771
-2.9783696290222252,-0.03188552385939669,0.25239083574906496
-2.9783696290222252,-0.03188552385939669,0.32232175382335915
-2.9783696290222252,-0.03188552385939669,0.3922526718976529
-2.9783696290222252,-0.03188552385939669,0.46218358997194664
-2.9783696290222252,0.06793663635259861,-0.4469183449938747
-2.9783696290222252,0.06793663635259861,-0.37698742691958076
-2.9783696290222252,0.06793663635259861,-0.3070565088452868
-2.9783696290222252,0.06793663635259861,-0.23712559077099282
-2.9783696290222252,0.06793663635259861,-0.16719467269669885
-2.9783696290222252,0.06793663635259861,-0.09726375462240489
-2.9783696290222252,0.06793663635259861,-0.027332836548110917
-2.9783696290222252,0.06793663635259861,0.04259808152618305
-2.9783696290222252,0.06793663635259861,0.11252899960047702
-2.9783696290222252,0.06793663635259861,0.182459917674771
-2.9783696290222252,0.06793663635259861,0.25239083574906496
-2.9783696290222252,0.06793663635259861,0.32232175382335915
-2.9783696290222252,0.06793663635259861,0.3922526718976529
-2.9783696290222252,0.06793663635259861,0.46218358997194664
-2.9783696290222252,0.16775879656459436,-0.4469183449938747
-2.9783696290222252,0.16775879656459436,-0.37698742691958076
-2.9783696290222252,0.16775879656459436,-0.3070565088452868
-2.9783696290222252,0.16775879656459436,-0.23712559077099282
-2.9783696290222252,0.16775879656459436,-0.16719467269669885
-2.9783696290222252,0.16775879656459436,-0.09726375462240489
-2.9783696290222252,0.16775879656459436,-0.027332836548110917
-2.9783696290222252,0.16775879656459436,0.04259808152618305
-2.9783696290222252,0.16775879656459436,0.11252899960047702
-2.9783696290222252,0.16775879656459436,0.182459917674771
-2.9783696290222252,0.16775879656459436,0.25239083574906496
-2.9783696290222252,0.16775879656459436,0.32232175382335915
-2.9783696290222252,0.16775879656459436,0.3922526718976529
-2.9783696290222252,0.16775879656459436,0.46218358997194664
-2.9783696290222252,0.2675809567765901,-0.4469183449938747
-2.9783696290222252,0.2675809567765901,-0.37698742691958076
-2.9783696290222252,0.2675809567765901,-0.3070565088452868
-2.9783696290222252,0.2675809567765901,-0.23712559077099282
-2.9783696290222252,0.2675809567765901,-0.16719467269669885
-2.9783696290222252,0.2675809567765901,-0.09726375462240489
-2.9783696290222252,0.2675809567765901,-0.027332836548110917
-2.9783696290222252,0.2675809567765901,0.04259808152618305
-2.9783696290222252,0.2675809567765901,0.11252899960047702
-2.9783696290222252,0.2675809567765901,0.182459917674771
-2.9783696290222252,0.2675809567765901,0.25239083574906496
-2.9783696290222252,0.2675809567765901,0.32232175382335915
-2.9783696290222252,0.2675809567765901,0.3922526718976529
-2.9783696290222252,0.2675809567765901,0.46218358997194664
-2.9783696290222252,0.36740311698858585,-0.4469183449938747
-2.9783696290222252,0.36740311698858585,-0.37698742691958076
-2.9783696290222252,0.36740311698858585,-0.3070565088452868
-2.9783696290222252,0.36740311698858585,-0.23712559077099282
-2.9783696290222252,0.36740311698858585,-0.16719467269669885
-2.9783696290222252,0.36740311698858585,-0.09726375462240489
-2.9783696290222252,0.36740311698858585,-0.027332836548110917
-2.9783696290222252,0.36740311698858585,0.04259808152618305
-2.9783696290222252,0.36740311698858585,0.11252899960047702
-2.9783696290222252,0.36740311698858585,0.182459917674771
-2.9783696290222252,0.36740311698858585,0.25239083574906496
-2.9783696290222252,0.36740311698858585,0.32232175382335915
-2.9783696290222252,0.36740311698858585,0.3922526718976529
-2.9783696290222252,0.36740311698858585,0.46218358997194664
-2.9783696290222252,0.46722527720058116,-0.4469183449938747
-2.9783696290222252,0.46722527720058116,-0.37698742691958076
-2.9783696290222252,0.46722527720058116,-0.3070565088452868
-2.9783696290222252,0.46722527720058116,-0.23712559077099282
-2.9783696290222252,0.46722527720058116,-0.16719467269669885
-2.9783696290222252,0.46722527720058116,-0.09726375462240489
-2.9783696290222252,0.46722527720058116,-0.027332836548110917
-2.9783696290222252,0.46722527720058116,0.04259808152618305
-2.9783696290222252,0.46722527720058116,0.11252899960047702
-2.9783696290222252,0.46722527720058116,0.182459917674771
-2.9783696290222252,0.46722527720058116,0.25239083574906496
-2.9783696290222252,0.46722527720058116,0.32232175382335915
-2.9783696290222252,0.46722527720058116,0.3922526718976529
-2.9783696290222252,0.46722527720058116,0.46218358997194664
-2.9783696290222252,0.5670474374125769,-0.4469183449938747
-2.9783696290222252,0.5670474374125769,-0.37698742691958076
-2.9783696290222252,0.5670474374125769,-0.3070565088452868
-2.9783696290222252,0.5670474374125769,-0.23712559077099282
-2.9783696290222252,0.5670474374125769,-0.16719467269669885
-2.9783696290222252,0.5670474374125769,-0.09726375462240489
-2.9783696290222252,0.5670474374125769,-0.027332836548110917
-2.9783696290222252,0.5670474374125769,0.04259808152618305
-2.9783696290222252,0.5670474374125769,0.11252899960047702
-2.9783696290222252,0.5670474374125769,0.182459917674771
-2.9783696290222252,0.5670474374125769,0.25239083574906496
-2.9783696290222252,0.5670474374125769,0.32232175382335915
-2.9783696290222252,0.5670474374125769,0.3922526718976529
-2.9783696290222252,0.5670474374125769,0.46218358997194664
-2.9783696290222252,0.6668695976245727,-0.4469183449938747
-2.9783696290222252,0.6668695976245727,-0.37698742691958076
-2.9783696290222252,0.6668695976245727,-0.3070565088452868
-2.9783696290222252,0.6668695976245727,-0.23712559077099282
-2.9783696290222252,0.6668695976245727,-0.16719467269669885
-2.9783696290222252,0.6668695976245727,-0.09726375462240489
-2.9783696290222252,0.6668695976245727,-0.027332836548110917
-2.9783696290222252,0.6668695976245727,0.04259808152618305
-2.9783696290222252,0.6668695976245727,0.11252899960047702
-2.9783696290222252,0.6668695976245727,0.182459917674771
-2.9783696290222252,0.6668695976245727,0.25239083574906496
-2.9783696290222252,0.6668695976245727,0.32232175382335915
-2.9783696290222252,0.6668695976245727,0.3922526718976529
-2.9783696290222252,0.6668695976245727,0.46218358997194664
-2.9783696290222252,0.7666917578365684,-0.4469183449938747
-2.9783696290222252,0.7666917578365684,-0.37698742691958076
-2.9783696290222252,0.7666917578365684,-0.3070565088452868
-2.9783696290222252,0.7666917578365684,-0.23712559077099282
-2.9783696290222252,0.7666917578365684,-0.16719467269669885
-2.9783696290222252,0.7666917578365684,-0.09726375462240489
-2.9783696290222252,0.7666917578365684,-0.027332836548110917
-2.9783696290222252,0.7666917578365684,0.04259808152618305
-2.9783696290222252,0.7666917578365684,0.11252899960047702
-2.9783696290222252,0.7666917578365684,0.182459917674771
-2.9783696290222252,0.7666917578365684,0.25239083574906496
-2.9783696290222252,0.7666917578365684,0.32232175382335915
-2.9783696290222252,0.7666917578365684,0.3922526718976529
-2.9783696290222252,0.7666917578365684,0.46218358997194664
-2.9783696290222252,0.8665139180485641,-0.4469183449938747
-2.9783696290222252,0.8665139180485641,-0.37698742691958076
-2.9783696290222252,0.8665139180485641,-0.3070565088452868
-2.9783696290222252,0.8665139180485641,-0.23712559077099282
-2.9783696290222252,0.8665139180485641,-0.16719467269669885
-2.9783696290222252,0.8665139180485641,-0.09726375462240489
-2.9783696290222252,0.8665139180485641,-0.027332836548110917
-2.9783696290222252,0.8665139180485641,0.04259808152618305
-2.9783696290222252,0.8665139180485641,0.11252899960047702
-2.9783696290222252,0.8665139180485641,0.182459917674771
-2.9783696290222252,0.8665139180485641,0.25239083574906496
-2.9783696290222252,0.8665139180485641,0.32232175382335915
-2.9783696290222252,0.8665139180485641,0.3922526718976529
-2.9783696290222252,0.8665139180485641,0.46218358997194664
-2.780798174669419,-0.4311741647073797,-0.5168492630681687
-2.780798174669419,-0.4311741647073797,-0.4469183449938747
-2.780798174669419,-0.4311741647073797,-0.37698742691958076
-2.780798174669419,-0.4311741647073797,-0.3070565088452868
-2.780798174669419,-0.4311741647073797,-0.23712559077099282
-2.780798174669419,-0.4311741647073797,-0.16719467269669885
-2.780798174669419,-0.4311741647073797,-0.09726375462240489
-2.780798174669419,-0.4311741647073797,-0.027332836548110917
-2.780798174669419,-0.4311741647073797,0.04259808152618305
-2.780798174669419,-0.4311741647073797,0.11252899960047702
-2.780798174669419,-0.4311741647073797,0.182459917674771
-2.780798174669419,-0.4311741647073797,0.25239083574906496
-2.780798174669419,-0.4311741647073797,0.32232175382335915
-2.780798174669419,-0.4311741647073797,0.3922526718976529
-2.780798174669419,-0.4311741647073797,0.46218358997194664
-2.780798174669419,-0.4311741647073797,0.5321145080462408
-2.780798174669419,-0.4311741647073797,0.602045426120535
-2.780798174669419,-0.33135200449538393,-0.5168492630681687
-2.780798174669419,-0.33135200449538393,-0.4469183449938747
-2.780798174669419,-0.33135200449538393,-0.37698742691958076
-2.780798174669419,-0.33135200449538393,-0.3070565088452868
-2.780798174669419,-0.33135200449538393,-0.23712559077099282
-2.780798174669419,-0.33135200449538393,-0.16719467269669885
-2.780798174669419,-0.33135200449538393,-0.09726375462240489
-2.780798174669419,-0.33135200449538393,-0.027332836548110917
-2.780798174669419,-0.33135200449538393,0.04259808152618305
-2.780798174669419,-0.33135200449538393,0.11252899960047702
-2.780798174669419,-0.33135200449538393,0.182459917674771
-2.780798174669419,-0.33135200449538393,0.25239083574906496
-2.780798174669419,-0.33135200449538393,0.32232175382335915
-2.780798174669419,-0.33135200449538393,0.3922526718976529
-2.780798174669419,-0.33135200449538393,0.46218358997194664
-2.780798174669419,-0.33135200449538393,0.5321145080462408
-2.780798174669419,-0.33135200449538393,0.602045426120535
-2.780798174669419,-0.2315298442833882,-0.5168492630681687
-2.780798174669419,-0.2315298442833882,-0.4469183449938747
-2.780798174669419,-0.2315298442833882,-0.37698742691958076
-2.780798174669419,-0.2315298442833882,-0.3070565088452868
-2.780798174669419,-0.2315298442833882,-0.23712559077099282
-2.780798174669419,-0.2315298442833882,-0.16719467269669885
-2.780798174669419,-0.2315298442833882,-0.09726375462240489
-2.780798174669419,-0.2315298442833882,-0.027332836548110917
-2.780798174669419,-0.2315298442833882,0.04259808152618305
-2.780798174669419,-0.2315298442833882,0.11252899960047702
-2.780798174669419,-0.2315298442833882,0.182459917674771
-2.780798174669419,-0.2315298442833882,0.25239083574906496
-2.780798174669419,-0.2315298442833882,0.32232175382335915
-2.780798174669419,-0.2315298442833882,0.3922526718976529
-2.780798174669419,-0.2315298442833882,0.46218358997194664
-2.780798174669419,-0.2315298442833882,0.5321145080462408
-2.780798174669419,-0.2315298442833882,0.602045426120535
-2.780798174669419,-0.13170768407139244,-0.5168492630681687
-2.780798174669419,-0.13170768407139244,-0.4469183449938747
-2.780798174669419,-0.13170768407139244,-0.37698742691958076
-2.780798174669419,-0.13170768407139244,-0.3070565088452868
-2.780798174669419,-0.13170768407139244,-0.23712559077099282
-2.780798174669419,-0.13170768407139244,-0.16719467269669885
-2.780798174669419,-0.13170768407139244,-0.09726375462240489
-2.780798174669419,-0.13170768407139244,-0.027332836548110917
-2.780798174669419,-0.13170768407139244,0.04259808152618305
-2.780798174669419,-0.13170768407139244,0.11252899960047702
-2.780798174669419,-0.13170768407139244,0.182459917674771
-2.780798174669419,-0.13170768407139244,0.25239083574906496
-2.780798174669419,-0.13170768407139244,0.32232175382335915
-2.780798174669419,-0.13170768407139244,0.3922526718976529
-2.780798174669419,-0.13170768407139244,0.46218358997194664
-2.780798174669419,-0.13170768407139244,0.5321145080462408
-2.780798174669419,-0.13170768407139244,0.602045426120535
-2.780798174669419,-0.03188552385939669,-0.5168492630681687
-2.780798174669419,-0.03188552385939669,-0.4469183449938747
-2.780798174669419,-0.03188552385939669,-0.37698742691958076
-2.780798174669419,-0.03188552385939669,-0.3070565088452868
-2.780798174669419,-0.03188552385939669,-0.23712559077099282
-2.780798174669419,-0.03188552385939669,-0.16719467269669885
-2.780798174669419,-0.03188552385939669,-0.09726375462240489
-2.780798174669419,-0.03188552385939669,-0.027332836548110917
-2.780798174669419,-0.03188552385939669,0.04259808152618305
-2.780798174669419,-0.03188552385939669,0.11252899960047702
-2.780798174669419,-0.03188552385939669,0.182459917674771
-2.780798174669419,-0.03188552385939669,0.25239083574906496
-2.780798174669419,-0.03188552385939669,0.32232175382335915
-2.780798174669419,-0.03188552385939669,0.3922526718976529
-2.780798174669419,-0.03188552385939669,0.46218358997194664
-2.780798174669419,-0.03188552385939669,0.5321145080462408
-2.780798174669419,-0.03188552385939669,0.602045426120535
-2.780798174669419,0.06793663635259861,-0.5168492630681687
-2.780798174669419,0.06793663635259861,-0.4469183449938747
-2.780798174669419,0.06793663635259861,-0.37698742691958076
-2.780798174669419,0.06793663635259861,-0.3070565088452868
-2.780798174669419,0.06793663635259861,-0.23712559077099282
-2.780798174669419,0.06793663635259861,-0.16719467269669885
-2.780798174669419,0.06793663635259861,-0.09726375462240489
-2.780798174669419,0.06793663635259861,-0.027332836548110917
-2.780798174669419,0.06793663635259861,0.04259808152618305
-2.780798174669419,0.06793663635259861,0.11252899960047702
-2.780798174669419,0.06793663635259861,0.182459917674771
-2.780798174669419,0.06793663635259861,0.25239083574906496
-2.780798174669419,0.06793663635259861,0.32232175382335915
-2.780798174669419,0.06793663635259861,0.3922526718976529
-2.780798174669419,0.06793663635259861,0.46218358997194664
-2.780798174669419,0.06793663635259861,0.5321145080462408
-2.780798174669419,0.06793663635259861,0.602045426120535
-2.780798174669419,0.16775879656459436,-0.5168492630681687
-2.780798174669419,0.16775879656459436,-0.4469183449938747
-2.780798174669419,0.16775879656459436,-0.37698742691958076
-2.780798174669419,0.16775879656459436,-0.3070565088452868
-2.780798174669419,0.16775879656459436,-0.23712559077099282
-2.780798174669419,0.16775879656459436,-0.16719467269669885
-2.780798174669419,0.16775879656459436,-0.09726375462240489
-2.780798174669419,0.16775879656459436,-0.027332836548110917
-2.780798174669419,0.16775879656459436,0.04259808152618305
-2.780798174669419,0.16775879656459436,0.11252899960047702
-2.780798174669419,0.16775879656459436,0.182459917674771
-2.780798174669419,0.16775879656459436,0.25239083574906496
-2.780798174669419,0.16775879656459436,0.32232175382335915
-2.780798174669419,0.16775879656459436,0.3922526718976529
-2.780798174669419,0.16775879656459436,0.46218358997194664
-2.780798174669419,0.16775879656459436,0.5321145080462408
-2.780798174669419,0.16775879656459436,0.602045426120535
-2.780798174669419,0.2675809567765901,-0.5168492630681687
-2.780798174669419,0.2675809567765901,-0.4469183449938747
-2.780798174669419,0.2675809567765901,-0.37698742691958076
-2.780798174669419,0.2675809567765901,-0.3070565088452868
-2.780798174669419,0.2675809567765901,-0.23712559077099282
-2.780798174669419,0.2675809567765901,-0.16719467269669885
-2.780798174669419,0.2675809567765901,-0.09726375462240489
-2.780798174669419,0.2675809567765901,-0.027332836548110917
-2.780798174669419,0.2675809567765901,0.04259808152618305
-2.780798174669419,0.2675809567765901,0.11252899960047702
-2.780798174669419,0.2675809567765901,0.182459917674771
-2.780798174669419,0.2675809567765901,0.25239083574906496
-2.780798174669419,0.2675809567765901,0.32232175382335915
-2.780798174669419,0.2675809567765901,0.3922526718976529
-2.780798174669419,0.2675809567765901,0.46218358997194664
-2.780798174669419,0.2675809567765901,0.5321145080462408
-2.780798174669419,0.2675809567765901,0.602045426120535
-2.780798174669419,0.36740311698858585,-0.5168492630681687
-2.780798174669419,0.36740311698858585,-0.4469183449938747
-2.780798174669419,0.36740311698858585,-0.37698742691958076
-2.780798174669419,0.36740311698858585,-0.3070565088452868
-2.780798174669419,0.36740311698858585,-0.23712559077099282
-2.780798174669419,0.36740311698858585,-0.16719467269669885
-2.780798174669419,0.36740311698858585,-0.09726375462240489
-2.780798174669419,0.36740311698858585,-0.027332836548110917
-2.780798174669419,0.36740311698858585,0.04259808152618305
-2.780798174669419,0.36740311698858585,0.11252899960047702
-2.780798174669419,0.36740311698858585,0.182459917674771
-2.780798174669419,0.36740311698858585,0.25239083574906496
-2.780798174669419,0.36740311698858585,0.32232175382335915
-2.780798174669419,0.36740311698858585,0.3922526718976529
-2.780798174669419,0.36740311698858585,0.46218358997194664
-2.780798174669419,0.36740311698858585,0.5321145080462408
-2.780798174669419,0.36740311698858585,0.602045426120535
-2.780798174669419,0.46722527720058116,-0.5168492630681687
-2.780798174669419,0.46722527720058116,-0.4469183449938747
-2.780798174669419,0.46722527720058116,-0.37698742691958076
-2.780798174669419,0.46722527720058116,-0.3070565088452868
-2.780798174669419,0.46722527720058116,-0.23712559077099282
-2.780798174669419,0.46722527720058116,-0.16719467269669885
-2.780798174669419,0.46722527720058116,-0.09726375462240489
-2.780798174669419,0.46722527720058116,-0.027332836548110917
-2.780798174669419,0.46722527720058116,0.04259808152618305
-2.780798174669419,0.46722527720058116,0.11252899960047702
-2.780798174669419,0.46722527720058116,0.182459917674771
-2.780798174669419,0.46722527720058116,0.25239083574906496
-2.780798174669419,0.46722527720058116,0.32232175382335915
-2.780798174669419,0.46722527720058116,0.3922526718976529
-2.780798174669419,0.46722527720058116,0.46218358997194664
-2.780798174669419,0.46722527720058116,0.5321145080462408
-2.780798174669419,0.46722527720058116,0.602045426120535
-2.780798174669419,0.5670474374125769,-0.5168492630681687
-2.780798174669419,0.5670474374125769,-0.4469183449938747
-2.780798174669419,0.5670474374125769,-0.37698742691958076
-2.780798174669419,0.5670474374125769,-0.3070565088452868
-2.780798174669419,0.5670474374125769,-0.23712559077099282
-2.780798174669419,0.5670474374125769,-0.16719467269669885
-2.780798174669419,0.5670474374125769,-0.09726375462240489
-2.780798174669419,0.5670474374125769,-0.027332836548110917
-2.780798174669419,0.5670474374125769,0.04259808152618305
-2.780798174669419,0.5670474374125769,0.11252899960047702
-2.780798174669419,0.5670474374125769,0.182459917674771
-2.780798174669419,0.5670474374125769,0.25239083574906496
-2.780798174669419,0.5670474374125769,0.32232175382335915
-2.780798174669419,0.5670474374125769,0.3922526718976529
-2.780798174669419,0.5670474374125769,0.46218358997194664
-2.780798174669419,0.5670474374125769,0.5321145080462408
-2.780798174669419,0.5670474374125769,0.602045426120535
-2.780798174669419,0.6668695976245727,-0.5168492630681687
-2.780798174669419,0.6668695976245727,-0.4469183449938747
-2.780798174669419,0.6668695976245727,-0.37698742691958076
-2.780798174669419,0.6668695976245727,-0.3070565088452868
-2.780798174669419,0.6668695976245727,-0.23712559077099282
-2.780798174669419,0.6668695976245727,-0.16719467269669885
-2.780798174669419,0.6668695976245727,-0.09726375462240489
-2.780798174669419,0.6668695976245727,-0.027332836548110917
-2.780798174669419,0.6668695976245727,0.04259808152618305
-2.780798174669419,0.6668695976245727,0.11252899960047702
-2.780798174669419,0.6668695976245727,0.182459917674771
-2.780798174669419,0.6668695976245727,0.25239083574906496
-2.780798174669419,0.6668695976245727,0.32232175382335915
-2.780798174669419,0.6668695976245727,0.3922526718976529
-2.780798174669419,0.6668695976245727,0.46218358997194664
-2.780798174669419,0.6668695976245727,0.5321145080462408
-2.780798174669419,0.6668695976245727,0.602045426120535
-2.780798174669419,0.7666917578365684,-0.5168492630681687
-2.780798174669419,0.7666917578365684,-0.4469183449938747
-2.780798174669419,0.7666917578365684,-0.37698742691958076
-2.780798174669419,0.7666917578365684,-0.3070565088452868
-2.780798174669419,0.7666917578365684,-0.23712559077099282
-2.780798174669419,0.7666917578365684,-0.16719467269669885
-2.780798174669419,0.7666917578365684,-0.09726375462240489
-2.780798174669419,0.7666917578365684,-0.027332836548110917
-2.780798174669419,0.7666917578365684,0.04259808152618305
-2.780798174669419,0.7666917578365684,0.11252899960047702
-2.780798174669419,0.7666917578365684,0.182459917674771
-2.780798174669419,0.7666917578365684,0.25239083574906496
-2.780798174669419,0.7666917578365684,0.32232175382335915
-2.780798174669419,0.7666917578365684,0.3922526718976529
-2.780798174669419,0.7666917578365684,0.46218358997194664
-2.780798174669419,0.7666917578365684,0.5321145080462408
-2.780798174669419,0.7666917578365684,0.602045426120535
-2.780798174669419,0.8665139180485641,-0.5168492630681687
-2.780798174669419,0.8665139180485641,-0.4469183449938747
-2.780798174669419,0.8665139180485641,-0.37698742691958076
-2.780798174669419,0.8665139180485641,-0.3070565088452868
-2.780798174669419,0.8665139180485641,-0.23712559077099282
-2.780798174669419,0.8665139180485641,-0.16719467269669885
-2.780798174669419,0.8665139180485641,-0.09726375462240489
